augmenter le volume,0.1722475166165196,0.5238280621399027,0.1155890666985761,0.12339609726132225,0.12297366176104249
augmenter le volume,0.1790147006337576,0.5696379519301089,0.10949799843450958,0.03602401562140643,0.03378097809930245
augmenter le volume,0.19153125076823693,0.6019089342912987,0.14632849830267214,0.05931707451193958,0.01539771589564367
augmenter le volume,0.2697523917163104,0.6389041948296841,0.21273178031577425,0.12773032245106883,0.11201716042940581
augmenter le volume,0.2878251025088252,0.6454309637098198,0.23318418378772268,0.16064442129810147,0.1413294920601874
augmenter le volume,0.3044656689822726,0.6524515938769617,0.2440301811250581,0.16828355439803253,0.15088256025784544
augmenter le volume,0.3091469796363159,0.6500469679062234,0.2656942303247318,0.18988301170900893,0.18788426476897047
augmenter le volume,0.31515001647423824,0.6377137650014033,0.2777407914496912,0.19918085605990496,0.19718314303623405
augmenter le volume,0.31681784237745375,0.6260321294149817,0.2799410097835509,0.2073334763640084,0.20565473491905426
augmenter le volume,0.3201531652007139,0.6197870206859755,0.2759290824842152,0.20608586915318503,0.20780119503116812
augmenter le volume,0.33175149736858184,0.6117564167200906,0.2906250512222936,0.22653072204141184,0.22296968436406836
augmenter le volume,0.32844935676945547,0.608841799324651,0.28140689125343377,0.22375297248285056,0.22188945440277485
augmenter le volume,0.3281542198668102,0.6068003324108057,0.283822216333795,0.22471159798767784,0.22240377878790366
augmenter le volume,0.324135336853547,0.6039781806030713,0.28324233688989225,0.22274280891789142,0.2210889212345338
augmenter le volume,0.32542986912289684,0.6066818176526992,0.2825057294560841,0.22481999442103182,0.22159960127097642
augmenter le volume,0.32604387077084185,0.6074760018649831,0.28618635584513713,0.22989626907328953,0.2213294283912359
augmenter le volume,0.3239653672060972,0.6016551466270528,0.2857214979120806,0.22794447279838062,0.2226162208977742
augmenter le volume,0.3309756812691526,0.5955887542009275,0.29007665206261574,0.23516802756342042,0.22374206505223315
augmenter le volume,0.3366894164419896,0.6008510852253345,0.30027137752107674,0.23640998533819674,0.22916726124100656
augmenter le volume,0.3410871221128488,0.6033945292050251,0.2987859148530227,0.23959824530840293,0.23554121850262263
augmenter le volume,0.3389745271851816,0.6009625606203528,0.30498906912717805,0.24120336029978381,0.23431237841212818
augmenter le volume,0.34618002338144765,0.6054647888970787,0.29791144536017145,0.23808797469259838,0.23285453405984485
augmenter le volume,0.33871758438988436,0.5973528219272568,0.30213359379038035,0.23789105589775814,0.23159265698610232
augmenter le volume,0.3411479350392408,0.5987221611209168,0.2988950070428507,0.23673618964983173,0.23466392119456925
augmenter le volume,0.3399893399686451,0.6057048188613465,0.30397454912592914,0.23608309909623254,0.23196477276836497
augmenter le volume,0.33821853082870446,0.6141669674594866,0.29855424988721607,0.23755113839249,0.23470579289610408
augmenter le volume,0.33347006416379055,0.6174235175288412,0.3076812799124276,0.23701169018447296,0.23294961241540166
augmenter le volume,0.33368227309495313,0.6137275793166175,0.30822739236425756,0.24256388320693648,0.23533509646755002
augmenter le volume,0.3299164890130873,0.6117629578397179,0.3102005527888714,0.24257611345785535,0.23556767604436352
augmenter le volume,0.33309970165266867,0.6081711950760412,0.31204459377624655,0.24321270453471666,0.23757043215926532
augmenter le volume,0.3431574641552669,0.5991259603739012,0.31695968882640513,0.24810238410943225,0.24236195398607094
augmenter le volume,0.3440565108808092,0.5991033096949997,0.32043248845083067,0.25171266648744434,0.2467179447169776
augmenter le volume,0.34502065097117396,0.6018398891180939,0.32194933028177347,0.25349193385329694,0.2522083461417827
augmenter le volume,0.3401455633780579,0.600054823379076,0.3163328024230279,0.2511491372403902,0.24932822313754466
augmenter le volume,0.3414550808898516,0.6037653713739126,0.31955798159312104,0.24982459168619447,0.24661195851934142
augmenter le volume,0.33653841745295976,0.6013572698742456,0.3133143312157584,0.24545050614417185,0.24297590913661757
augmenter le volume,0.3323456147413014,0.5991184322923149,0.3115314019376658,0.2426257899821749,0.24127811476398578
augmenter le volume,0.3320256634005326,0.5947937270071341,0.30819009879718146,0.2404712450640776,0.23691670021559733
augmenter le volume,0.3265896132136488,0.5974787809854437,0.3078130241328023,0.2432274496583381,0.23982596128535588
augmenter le volume,0.31588931056954084,0.5916689235169986,0.2975769583159194,0.2428611894181422,0.24139777163229406
augmenter le volume,0.3153286789209458,0.5795429113084609,0.29713372580681396,0.22948844227915144,0.23489048903523266
augmenter le volume,0.3114401323152111,0.5733891022785809,0.28910054707685195,0.22303192996952909,0.23100205368637367
augmenter le volume,0.3097139097395244,0.5644268718765221,0.2830683214351943,0.222187125916729,0.23096042062771527
augmenter le volume,0.3102349189615058,0.5546189981469457,0.2805051466208441,0.22323512976580867,0.23103923146269714
augmenter le volume,0.30540881497887046,0.5191885545662891,0.2747841892220418,0.22956786544682764,0.2288747809238525
augmenter le volume,0.2763493785242796,0.4889898717222587,0.25971562476945353,0.21037888669034246,0.20990328361252017
augmenter le volume,0.2717684163966626,0.47321312795076426,0.2499415005669756,0.2016010308116417,0.20026917585128612
augmenter le volume,0.2676821186333053,0.47206475969914075,0.24515424134215974,0.19793854523659654,0.19605252422008482
augmenter le volume,0.2644589860349114,0.46255274227457627,0.24138146796061374,0.1963128917986822,0.19381659887511649
augmenter le volume,0.25415427970667076,0.44982754679776105,0.23570117129711549,0.19109907783697688,0.19032652603871553
augmenter le volume,0.24809108088987555,0.4375189030478773,0.2347905388879278,0.18956499938786248,0.1873579710071257
augmenter le volume,0.24065616398145698,0.4252493044140907,0.22704392159849965,0.18604543248793243,0.18168166987047496
augmenter le volume,0.22479479188702653,0.3893611421713632,0.2136960140843883,0.17758717956088418,0.17912706297284736
augmenter le volume,0.21486306684489,0.3763861740533949,0.2031839063328409,0.16934927804998762,0.167482913403006
augmenter le volume,0.21415858492755663,0.37118608576259726,0.20162908319444367,0.16626647652909005,0.1686563586275387
augmenter le volume,0.21415025916425073,0.3646637676136408,0.19506355202745118,0.16546748068015407,0.16689057914316732
augmenter le volume,0.20776831721807515,0.3571895505142366,0.19000599762532494,0.16206721415571188,0.16196998844370758
augmenter le volume,0.20398648737315264,0.35204911686291024,0.19167844618227478,0.16097067013134575,0.15796679046768344
augmenter le volume,0.19926980284529705,0.3478179338294041,0.18774411923674894,0.15906976705837683,0.15485393217957039
augmenter le volume,0.20218326698643965,0.33874483524307597,0.18887849035559842,0.15529833228941867,0.15953682832471358
augmenter le volume,0.19929010101657038,0.3327297300805475,0.18910597896513712,0.1578219816097419,0.15014679945437354
augmenter le volume,0.1966563588476167,0.33186387580644827,0.1857169795443812,0.15492027308795636,0.14884796839738965
augmenter le volume,0.19409360948756618,0.32811192183029464,0.18329187234308147,0.15332414411196518,0.1466333774779613
augmenter le volume,0.19126985985128273,0.32674634231471095,0.18230230212432058,0.14976651869896987,0.14524345654200832
augmenter le volume,0.19034149305936973,0.32460730678872096,0.1767283059976622,0.14826590230628775,0.1427622895719009
augmenter le volume,0.19259277226718452,0.336122856383413,0.17929360304289815,0.15174416467871255,0.14914121965635305
augmenter le volume,0.19203354092584274,0.3419853378806073,0.1802997332321221,0.14835914885666707,0.14412084462638566
augmenter le volume,0.19670051302679542,0.3516230015643332,0.18297184263337815,0.15176524021444926,0.14678382747058652
augmenter le volume,0.20134462610934165,0.3607896510137061,0.1867710204555764,0.15352955184071765,0.14969940593043343
augmenter le volume,0.2065694471431216,0.36888180697492384,0.19034177265168573,0.15644592199248608,0.15313929723242023
augmenter le volume,0.21021177032703545,0.37730786259348437,0.18976115515901437,0.15787593336977906,0.1539926382004749
augmenter le volume,0.20912994155528894,0.3857579832670217,0.18840273962395018,0.15473185143033738,0.14860276924853086
augmenter le volume,0.21008155227599845,0.3971300255727613,0.1946152086617985,0.15654441836982633,0.15245945602885758
augmenter le volume,0.22582128440352947,0.44157228454349207,0.20560115280800187,0.1565180225453412,0.1465650403381294
augmenter le volume,0.2274073584698552,0.4577893054720531,0.20389257860972146,0.14969188096553365,0.1404581599622221
augmenter le volume,0.23826853039632412,0.47416638942603295,0.21685830974910672,0.15912601975726423,0.15089402330432752
augmenter le volume,0.24514409010186286,0.49036124395352376,0.22548291055415384,0.16082418652641,0.15383865703885385
augmenter le volume,0.24762658050959915,0.5074308607240585,0.23055267533596643,0.16287155696356337,0.15336123468838156
augmenter le volume,0.25202323733705373,0.5200886736249823,0.23362363101673156,0.16402632174311538,0.1548794902304957
augmenter le volume,0.25996711425238594,0.5319855906214495,0.2371303753067111,0.16924559053594176,0.15513803367045736
augmenter le volume,0.2558146750599082,0.5731846081012674,0.23048729708528648,0.1703380739765439,0.15831785100934853
augmenter le volume,0.2564429000699744,0.5796425675929667,0.2345391605517839,0.17633376989579214,0.1570164616919433
augmenter le volume,0.2486454349424785,0.588407845819398,0.22945434679338284,0.17302771695489047,0.16472630710109998
augmenter le volume,0.24974016943463176,0.5982813307907792,0.22257160744165025,0.1720329326520248,0.16229846434705975
augmenter le volume,0.21244295153962822,0.6125928326884317,0.22112140342575404,0.16982271896072038,0.16636717571752405
augmenter le volume,0.20491073240310412,0.6067487286735607,0.2231078098486258,0.16624782277968905,0.16700252510136132
augmenter le volume,0.18933213185615858,0.6055383092032591,0.2071711096516875,0.15817754914381632,0.17556388983042115
augmenter le volume,0.1985784318262402,0.6093089151247851,0.2158772984375858,0.16299999503226906,0.1763507576816229
augmenter le volume,0.20458338553571956,0.6091421238000487,0.22110517772148863,0.17160349359908625,0.18959242617686795
augmenter le volume,0.20070092446634694,0.6111374233803352,0.21507261480643647,0.17245940218283892,0.1835979340160575
augmenter le volume,0.19939841659801194,0.604330740436807,0.2266076918427835,0.1652472566706676,0.1607007290835675
augmenter le volume,0.2041549226984843,0.6022407507499709,0.24708305253640017,0.18437150495522317,0.16881108026221361
augmenter le volume,0.2122616269971408,0.5876850477516491,0.2268247332405573,0.15636147973269804,0.15162265524953006
augmenter le volume,0.2241171030799952,0.588462491984943,0.23845818314087233,0.15860701896790563,0.1580355790945332
augmenter le volume,0.22515054785282734,0.5893613572239172,0.23884410517912397,0.16094522348627888,0.16414057332364101
augmenter le volume,0.2237166605978887,0.5839382654260434,0.23219374468276396,0.16433137759383903,0.18072214947055076
augmenter le volume,0.22120378918244768,0.5781397558694035,0.22642998726277597,0.1647871975470693,0.17601659483143106
augmenter le volume,0.2185627339360445,0.576952804699999,0.23086116673967932,0.16823823485325856,0.15989440428571014
augmenter le volume,0.21437531047490077,0.5799391822412719,0.23507898785728315,0.17107303386776104,0.17949007724481844
augmenter le volume,0.2105814843967217,0.5708344552417496,0.22492466325042412,0.15796955570080198,0.1736946153286041
augmenter le volume,0.20397038517355845,0.5661293949330366,0.2228466394167335,0.15754381708168128,0.16635959731559172
augmenter le volume,0.21213515752211082,0.5657218664242827,0.21520343805093206,0.15590224785413095,0.16655222881933612
augmenter le volume,0.20945385625535629,0.5586708641265419,0.2077225354204889,0.14810391344699708,0.14904213901021407
augmenter le volume,0.20503873602234005,0.5054219826929212,0.18274541293301114,0.1233691017112214,0.11826628186120565
augmenter le volume,0.2420326761743995,0.5499876031063515,0.236686071234799,0.16153379631428072,0.1495229888408938
augmenter le volume,0.23170252085445162,0.5311863353763773,0.22023793392705,0.1548850352524378,0.1451165745252177
augmenter le volume,0.23393067708426296,0.5196996263848224,0.2148292972798629,0.1514236018965201,0.14198835549490743
augmenter le volume,0.2313658168152052,0.5128984197412165,0.21592983790817125,0.15418885912350033,0.14163284971977852
augmenter le volume,0.2263158959999405,0.5023356644466973,0.20907751657522802,0.14839003926256386,0.1340521685372542
augmenter le volume,0.23164021993713324,0.49847900167892506,0.21783281200397323,0.15475674357721586,0.13802776229502106
augmenter le volume,0.23227072245885455,0.4905654990306344,0.21310262844777358,0.14963490252065537,0.13667620132993186
augmenter le volume,0.22985968279871846,0.46303336508630805,0.21709050207637853,0.15599177356824925,0.14528391103140012
augmenter le volume,0.2316777821631705,0.4514516073115024,0.20917919400973406,0.15144585068928776,0.1435324457598454
augmenter le volume,0.22679960582141356,0.43860751244810636,0.2110250228081405,0.1473838594440293,0.13817107474480678
augmenter le volume,0.2247454930767108,0.4302545006090639,0.2092353245379564,0.14699123252216423,0.13933977662246927
augmenter le volume,0.2239908566628542,0.42623854613632134,0.20800092368518838,0.14750568038579487,0.14106476647210994
augmenter le volume,0.22344503845831115,0.40485132550446284,0.20019143647512944,0.15197895290155428,0.14305839541720303
augmenter le volume,0.21859424708316602,0.3965400356434981,0.20267811358534388,0.14935650050080507,0.14280149023904917
augmenter le volume,0.2167330387136272,0.3938974501031652,0.19077809156775477,0.14204377235416613,0.1407451654468513
augmenter le volume,0.21227479358032236,0.3868118424425671,0.19810288739534285,0.14387642878573673,0.1382387461802674
augmenter le volume,0.2098364234063,0.38078117921930293,0.19970744777277993,0.14345212267138266,0.1388665662763511
augmenter le volume,0.2100186182480571,0.3619043066597994,0.19960734972539382,0.14674406172185964,0.13808511726376585
augmenter le volume,0.20967735129249407,0.3554297266102241,0.20352315171759008,0.14680707487706973,0.14054346783958271
augmenter le volume,0.2062928326153027,0.3472076098823508,0.19908316286425487,0.14188047198854808,0.1358594283266283
augmenter le volume,0.20071334586187992,0.3453565656832185,0.19049492017339228,0.13727948209419671,0.13277132521773952
augmenter le volume,0.20287741160309547,0.3434669089762204,0.18882217714503818,0.138681371737417,0.13642913812180882
augmenter le volume,0.19871228489774992,0.3416491251789326,0.18766674903574634,0.1356611667545456,0.13228228137653802
augmenter le volume,0.19828243049128522,0.34257818504504317,0.18621530070368308,0.13378325869975252,0.13193061395181666
augmenter le volume,0.1987855710253888,0.34508277617886185,0.18480276351919397,0.13323079202843865,0.13272243294007718
augmenter le volume,0.20040015936994798,0.34667796606354717,0.1858345941032248,0.1346563812904611,0.13182372214962246
augmenter le volume,0.1958947377688422,0.3565455049240884,0.1787009531984672,0.12947055124813378,0.12434278261004345
augmenter le volume,0.19507204798700756,0.364492924496763,0.18132865124098757,0.1280855926621206,0.12636859624725844
augmenter le volume,0.19734280207711719,0.37076616181762967,0.18170057226092465,0.12983780405442635,0.12821372908592302
augmenter le volume,0.19918411806304723,0.37879957506901485,0.18084878980367503,0.1309445646826068,0.13040828335801588
augmenter le volume,0.20082092436566046,0.3853385974314565,0.18221011507075305,0.13164129956949017,0.12827566461612522
augmenter le volume,0.20189967679818432,0.3924070109553706,0.1787906980273968,0.1321906005562613,0.12790592673707507
augmenter le volume,0.2017800638997289,0.39979154644416787,0.17978763814589505,0.13299505287200106,0.12730110064025055
augmenter le volume,0.20713996986736713,0.40922382076900776,0.18420406344322854,0.13297213704268768,0.12779002324977054
augmenter le volume,0.210358779758221,0.4121494675873433,0.18887433501949583,0.1350984490173004,0.12904294493994825
augmenter le volume,0.21364424561362363,0.4361693354023077,0.19142893190599028,0.13358561853263312,0.12440597560273678
augmenter le volume,0.21532895784268521,0.43432645129144193,0.19468117250481148,0.13571029520016326,0.12535913229312057
augmenter le volume,0.21795394072701174,0.43351820534129365,0.1927763633189114,0.13316223012916953,0.12459770310478176
augmenter le volume,0.21700932438348816,0.4393216405763748,0.19859775009548333,0.13760864715131615,0.12970965524794728
augmenter le volume,0.22165224111337392,0.44310329616788635,0.20404189933032207,0.1405510771170121,0.13004779861477428
augmenter le volume,0.22545584677413164,0.46127830759663885,0.20440086978031602,0.1428919341719525,0.13056632537119417
augmenter le volume,0.2304018889595456,0.46505382346607443,0.21252740786642185,0.14948511978914125,0.13566058617594387
augmenter le volume,0.23402699210368846,0.4748957376691268,0.2158464872097905,0.15318590911249486,0.1393694006608067
augmenter le volume,0.23498135781350638,0.4827686987379215,0.21856028962029458,0.15671926388686988,0.14108682211585277
augmenter le volume,0.23779302678925351,0.48701738849112525,0.2234233935894178,0.15900751314431374,0.14261332729580156
augmenter le volume,0.2387726684109168,0.4946572250010925,0.22267955972302325,0.15717023396383828,0.14121653292601585
augmenter le volume,0.24245377223567718,0.5014511651920208,0.21949055370647047,0.15668095300036178,0.14216042223873385
augmenter le volume,0.24649367174281742,0.5049208657217666,0.22667744514362645,0.15771151481919055,0.14116220275353145
augmenter le volume,0.24574945049058813,0.5090114404706311,0.22574528454426637,0.15874976466863497,0.1390331679561967
augmenter le volume,0.24585447253357454,0.5160735126000142,0.21669307220549447,0.15474447271947883,0.13390963910985731
augmenter le volume,0.2548615880969949,0.5196651731899264,0.2262139033026074,0.1579937366822049,0.1350568535005142
augmenter le volume,0.25445872952426296,0.5177265206631374,0.2345451488405742,0.15603621472773188,0.13746565552440612
augmenter le volume,0.2557903652656849,0.5134052167613226,0.22961754369500675,0.1584188409274438,0.13575360310469933
augmenter le volume,0.26114135403578803,0.5122386465827498,0.23201020599990368,0.16115579838749422,0.13876933569863245
augmenter le volume,0.25678234087438917,0.5030875509611382,0.22913833075883439,0.15833502808303218,0.1388499682192169
augmenter le volume,0.25327509648287067,0.4965765182007334,0.2183061156193459,0.15275397023371592,0.13831030035702874
augmenter le volume,0.2532688474566656,0.48742833679234143,0.20004023142459623,0.15140470032135073,0.1401703482306578
augmenter le volume,0.2513305700202206,0.4777327567228959,0.19643130043359214,0.15159389547062316,0.14275125041799014
augmenter le volume,0.24805387343490856,0.46247211589694814,0.19766631213306313,0.14681219582149965,0.13555187812421718
augmenter le volume,0.2385412524801511,0.4434420030602941,0.19630891448007728,0.14292527726078344,0.13372982022359348
augmenter le volume,0.23098458065573987,0.4319336524280475,0.19174071041421703,0.1344086445627721,0.12415970969629322
augmenter le volume,0.22751422925119308,0.40541448907004657,0.16905400773381496,0.1416304557215605,0.1350358880956962
augmenter le volume,0.22916681577363252,0.3878993692869296,0.1775148102507878,0.14862215501861312,0.14382261337934552
augmenter le volume,0.23171186835180602,0.37405266591578534,0.1740163064121107,0.14648303226922535,0.14329363552817598
augmenter le volume,0.2246257755837779,0.3610101490833347,0.1734254123250606,0.14442706247347564,0.1415124571163072
augmenter le volume,0.21735270842002938,0.35256135148176293,0.17804760382556625,0.14703113877580243,0.14077594410756405
augmenter le volume,0.2117234510538717,0.34167118087798826,0.1688986539222319,0.14312651863637055,0.13529324612591553
augmenter le volume,0.20649158377568191,0.3363474242004763,0.16403295816837413,0.13840993939706095,0.13319326367428969
augmenter le volume,0.2015949273507061,0.33166832455740325,0.1636433339028693,0.13860754632373215,0.1336080361879902
augmenter le volume,0.19421020811078132,0.3290041898947387,0.1654682928966245,0.12858303645218042,0.1263253898056409
augmenter le volume,0.1906252671145932,0.33079037664855554,0.1618141047860252,0.12717747364403248,0.12321992166273986
augmenter le volume,0.18986624911158123,0.33258326376458075,0.16134068156074555,0.1201360879478302,0.1193788166635966
augmenter le volume,0.18668552496727356,0.33605605221217194,0.16165531491509086,0.11777433814695884,0.1191320608679562
